anime_id,name,genre,type,episodes,rating,members,genre_list,,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,avg_rating
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,"Comedy, Sci-Fi, Shounen",Movie,1,6.72,686,"['Comedy', 'Sci-Fi', 'Shounen']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.555555555555555
225,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64,6.72,226625,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Sci-Fi', 'Shounen', 'Super Power']",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.479104612329633
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.72,736,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
10527,Duel Masters Cross,"Action, Adventure, Comedy, Shounen",TV,100,6.72,1062,"['Action', 'Adventure', 'Comedy', 'Shounen']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.375
4199,Entaku no Kishi Monogatari: Moero Arthur,"Adventure, Drama, Historical, Romance",TV,30,6.72,608,"['Adventure', 'Drama', 'Historical', 'Romance']",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9523809523809526
3488,Genji Monogatari,"Drama, Historical, Romance",Movie,1,6.72,2773,"['Drama', 'Historical', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.025316455696203
18989,Ghost in the Shell: Arise - Another Mission,"Action, Mecha, Police, Sci-Fi",Special,1,6.72,6649,"['Action', 'Mecha', 'Police', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587912087912088
1761,Golgo 13: Queen Bee,"Action, Adventure, Drama, Military, Seinen",OVA,1,6.72,4513,"['Action', 'Adventure', 'Drama', 'Military', 'Seinen']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.287128712871287
403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",TV,12,6.72,19053,"['Comedy', 'Ecchi', 'Harem', 'Romance']",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.073422957600827
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,"Comedy, Demons, Fantasy, Historical, Shoujo, Supernatural",OVA,2,6.72,1352,"['Comedy', 'Demons', 'Fantasy', 'Historical', 'Shoujo', 'Supernatural']",0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.767441860465116
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"Comedy, Music, School",Special,7,6.72,12196,"['Comedy', 'Music', 'School']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.492753623188406
20391,Hidamari Sketch: Chou Hidamatsuri Special,Comedy,Special,1,6.72,1496,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.392857142857143
22123,Inugami-san to Nekoyama-san,"Comedy, School, Shoujo Ai",TV,12,6.72,35872,"['Comedy', 'School', 'Shoujo Ai']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.186532507739938
4119,Juushin Liger,"Action, Mecha, Sci-Fi",TV,43,6.72,575,"['Action', 'Mecha', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875
31344,K: Missing Kings - Manner Movie,Comedy,Movie,1,6.72,3235,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4761904761904763
496,Kamui no Ken,"Adventure, Drama, Fantasy, Historical, Shounen",Movie,1,6.72,2776,"['Adventure', 'Drama', 'Fantasy', 'Historical', 'Shounen']",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.322222222222222
23133,M3: Sono Kuroki Hagane,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,24,6.72,38301,"['Action', 'Drama', 'Mecha', 'Mystery', 'Psychological', 'Sci-Fi']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.459533607681756
10361,Macross F: Choujikuu Gekijou,"Comedy, Slice of Life",OVA,1,6.72,2177,"['Comedy', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",TV,51,6.72,13898,"['Adventure', 'Comedy', 'Sports']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.96
2733,Mobile Police Patlabor: MiniPato,Parody,OVA,3,6.72,1831,['Parody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.189655172413793
3641,Naisho no Tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",OVA,3,6.72,5135,"['Kids', 'Romance', 'School', 'Shoujo', 'Slice of Life', 'Supernatural']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.061224489795919
7664,Nils no Fushigi na Tabi (Movie),"Adventure, Fantasy, Kids",Movie,1,6.72,408,"['Adventure', 'Fantasy', 'Kids']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666666666667
34283,Nobunaga no Shinobi Episode 0,"Comedy, Historical",Special,1,6.74,937,"['Comedy', 'Historical']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95
1328,One Pound Gospel,"Comedy, Romance, Seinen, Sports",OVA,1,6.72,1724,"['Comedy', 'Romance', 'Seinen', 'Sports']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.588235294117647
5529,Pokemon: Odoru Pokemon Himitsu Kichi,"Comedy, Fantasy, Kids",Movie,1,6.72,5846,"['Comedy', 'Fantasy', 'Kids']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9280821917808217
1165,Sakura Taisen: Ouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,4,6.72,2890,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.3283582089552235
4514,Seton Doubutsuki: Kuma no Ko Jacky,"Adventure, Drama, Historical",TV,26,6.72,819,"['Adventure', 'Drama', 'Historical']",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64
3668,Telepathy Shoujo Ran,"Fantasy, School",TV,26,6.72,5611,"['Fantasy', 'School']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.688
8314,Tentai Senshi Sunred: Short Corner,"Comedy, Parody, Seinen, Super Power",Special,4,6.72,503,"['Comedy', 'Parody', 'Seinen', 'Super Power']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Historical,TV,26,6.72,444,['Historical'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,"Adventure, Comedy, Kids",OVA,1,6.72,1239,"['Adventure', 'Comedy', 'Kids']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
2284,Transformers: Car Robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,6.72,2524,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.735483870967742
3963,Turn A Gundam I Movie: Earth Light,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.72,2444,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5625
4183,Uchuu Taitei God Sigma,"Action, Mecha, Space",TV,50,6.72,353,"['Action', 'Mecha', 'Space']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.75
6672,Video Senshi Lezarion,"Action, Mecha, Sci-Fi",TV,45,6.72,344,"['Action', 'Mecha', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4444444444444446
446,Weiß Kreuz Glühen,"Action, Drama, Shounen",TV,13,6.72,7043,"['Action', 'Drama', 'Shounen']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.316326530612245
29089,Yaoguai Mingdan,"Action, Comedy, Ecchi, Fantasy, Romance",ONA,18,6.72,4388,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance']",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357142857142857
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",TV,12,6.72,173216,"['Drama', 'Ecchi', 'Harem', 'Romance']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.489756243457455
1143,.hack//Intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,6.71,16637,"['Adventure', 'Fantasy', 'Game', 'Magic', 'Mystery', 'Sci-Fi']",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.037158469945355
8713,Akai Ito,"Drama, Romance, Slice of Life",Special,1,6.71,1648,"['Drama', 'Romance', 'Slice of Life']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.983606557377049
1177,Alien 9,"Horror, School, Sci-Fi",OVA,4,6.71,15425,"['Horror', 'School', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.233273056057866
3874,Ashita e Free Kick,Sports,TV,52,6.71,1012,['Sports'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.333333333333333
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,1,6.71,5334,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.733118971061093
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,6.71,6402,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Police', 'Sci-Fi', 'Shounen']",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.136222910216718
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,6.71,1029,"['Historical', 'Josei']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667
29976,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",TV,12,6.71,38618,"['Demons', 'Harem', 'Romance', 'Shoujo', 'Supernatural']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.033755274261603
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",TV,25,6.71,487,"['Action', 'Adventure', 'Sci-Fi']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714285714286
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,1,6.71,2562,"['Action', 'Comedy', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.535433070866142
4244,Ginga Shippuu Sasuraiger,"Action, Adventure, Mecha",TV,43,6.71,399,"['Action', 'Adventure', 'Mecha']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",TV,13,6.71,2791,"['Fantasy', 'Historical', 'Josei', 'Samurai']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.863636363636363
28351,Hikari no Megami,"Action, Fantasy",Special,1,6.71,2304,"['Action', 'Fantasy']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.440677966101695
1839,Jagainu-kun,"Adventure, Fantasy, Kids, Shoujo, Slice of Life",TV,26,6.71,1012,"['Adventure', 'Fantasy', 'Kids', 'Shoujo', 'Slice of Life']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.159090909090909
2074,Kero Kero Chime,"Adventure, Comedy, Fantasy",TV,30,6.71,567,"['Adventure', 'Comedy', 'Fantasy']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",TV,12,6.71,25443,"['Action', 'Ecchi', 'Harem', 'Magic', 'Mecha', 'Romance', 'Shounen']",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.13880742913001
7540,Kurogane no Linebarrels Specials,"Action, Comedy, Ecchi, Mecha",Special,2,6.71,3681,"['Action', 'Comedy', 'Ecchi', 'Mecha']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.087179487179487
6587,Kurokami: Intermission,"Action, Martial Arts, Super Power",Special,1,6.71,4186,"['Action', 'Martial Arts', 'Super Power']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.454976303317536
20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural",Special,2,6.71,7322,"['Action', 'Fantasy', 'Supernatural']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.486666666666666
1617,Massugu ni Ikou.,"Comedy, Josei, Romance, Slice of Life",TV,4,6.71,1451,"['Comedy', 'Josei', 'Romance', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1875
1806,Master Mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",TV,26,6.71,2320,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Vampire']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.3561643835616435
622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",OVA,2,6.71,6327,"['Drama', 'Romance', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.394039735099338
33181,Nijiiro Days OVA,"Comedy, Romance, School, Shoujo, Slice of Life",OVA,1,6.73,4088,"['Comedy', 'Romance', 'School', 'Shoujo', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.0
4795,Pokemon: Pika Pika Hoshizora Camp,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.71,10143,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.474150664697193
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,"Comedy, Music, Slice of Life",Special,6,6.71,2284,"['Comedy', 'Music', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.016129032258065
32360,Qualidea Code,"Action, Magic, Supernatural",TV,12,6.71,56854,"['Action', 'Magic', 'Supernatural']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.073657927590512
10308,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,6.71,27080,"['Action', 'Comedy', 'Historical', 'Samurai', 'Sci-Fi', 'Super Power']",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1330724070450096
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",TV,26,6.71,669,"['Drama', 'Kids']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428571428571429
14957,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,"Comedy, Fantasy, Supernatural",Special,8,6.71,4982,"['Comedy', 'Fantasy', 'Supernatural']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6906474820143886
7082,Shugo Chara! Party!,"Comedy, Magic, School, Shoujo",TV,25,6.71,41469,"['Comedy', 'Magic', 'School', 'Shoujo']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.960147148988351
2010,Taiho Shichau zo in America,"Action, Comedy, Police, Shounen",Special,1,6.71,2584,"['Action', 'Comedy', 'Police', 'Shounen']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7368421052631575
21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,2,6.71,5666,"['Comedy', 'School', 'Shounen', 'Sports']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.32620320855615
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13,6.71,30836,"['Action', 'Comedy', 'Horror', 'Mystery', 'Police', 'Supernatural']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.268041237113402
2105,Touka Gettan,"Drama, Romance, Supernatural",TV,26,6.71,13921,"['Drama', 'Romance', 'Supernatural']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.967479674796748
6883,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,"Comedy, Fantasy, Supernatural",Special,1,6.71,2484,"['Comedy', 'Fantasy', 'Supernatural']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4
1130,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,6.71,4905,"['Action', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.220779220779221
6748,Yokuwakaru Gendaimahou 00,"Comedy, Magic",Special,1,6.71,4991,"['Comedy', 'Magic']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.947692307692308
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen",TV,48,6.71,648,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.5
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",TV,50,6.7,932,"['Sci-Fi', 'Shounen']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9210526315789473
1754,Di Gi Charat Summer Special 2000,Comedy,Special,4,6.7,1685,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.160493827160494
1704,Eat-Man,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.7,4041,"['Action', 'Adventure', 'Sci-Fi', 'Shounen', 'Super Power']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.481481481481482
